numero_turno,nome_municipio,sigla_partido,descricao_cargo,nome,total_votos
1,DOIS LAJEADOS,PEN,PREFEITO,EDGAR AIRAN DA ROSA OLIVEIRA,142
1,DOIS LAJEADOS,PG,VEREADOR,JORGE DA SILVEIRA RODRIGUES,179
1,DOIS LAJEADOS,PG,VEREADOR,MATHEUS ROSALIA FREITAG COUSSEAU,76
1,DOIS LAJEADOS,PAC,VEREADOR,ELIETE JAQUELINE GONCALVES SANCHEZ,4
1,DOIS LAJEADOS,PG,VEREADOR,CARLOS DA GRACA BRANCO FERNANDES,47
1,DOIS LAJEADOS,PV,VEREADOR,MARCIO VAGNER SANTOS ALVES,122
1,DOIS LAJEADOS,PV,VEREADOR,MARIO SANTANA DOS SANTOS,74
1,DOIS LAJEADOS,PG,VEREADOR,NELSI DA VEIGA GONCALVES,16
1,DOIS LAJEADOS,PAC,VEREADOR,RENE FAGUNDES DA ROSA,67
1,DOIS LAJEADOS,PV,VEREADOR,MARESILDE IZIDORO VIERA,18
1,DOIS LAJEADOS,PV,VEREADOR,VANILO PAULO COLVERO PISSININ,80
1,DOIS LAJEADOS,PGB,VEREADOR,OSMAR NAUE,121
1,DOIS LAJEADOS,PST,VEREADOR,KARINE FREIBERGER,84
1,DOIS LAJEADOS,MFT,VEREADOR,OSMAR ACHAMACHAR GUTIERREZ SIL,146
1,DOIS LAJEADOS,MFT,VEREADOR,GILSON DEBUS,124
1,DOIS LAJEADOS,MFT,VEREADOR,MARLI DE SOUZA NUNES,34
1,DOIS LAJEADOS,MFT,VEREADOR,SILVANO DE OLIVEIRA SIMAO,50
1,DOIS LAJEADOS,PR,VEREADOR,WILLIAM GRAMS HAUENSTEIN,225
1,DOIS LAJEADOS,PA,VEREADOR,MIGUEL CORREA DE CARVALHO,121
1,DOIS LAJEADOS,PVN,VEREADOR,MILTON OLIVEIRA FRANCO,183
1,DOIS LAJEADOS,PVN,VEREADOR,EVERTON DOS SANTOS RIGO MASSING,135
1,DOIS LAJEADOS,PVN,VEREADOR,CAMILA DO CARMO ROCHA DE AVILA,26
1,DOIS LAJEADOS,PVN,VEREADOR,JONATAN JAIR DE GODOY,79
1,DOIS LAJEADOS,PVN,VEREADOR,SAMUEL GARCIA,190
1,DOIS LAJEADOS,PVN,VEREADOR,ZULMIR SUELI OLSON,73
1,DOIS LAJEADOS,PA,VEREADOR,CLACIA MUELLER,10
1,DOIS LAJEADOS,PA,VEREADOR,CLAIR BERNARDO STEIN,24
1,DOIS LAJEADOS,PR,VEREADOR,VALTER ISABEL DORNELES MARTINS,94
1,DOIS LAJEADOS,PR,VEREADOR,INES GUERINO KLEIN,5
1,DOIS LAJEADOS,PA,VEREADOR,MARCIA WAHAST ZURCHIMITTEN,39
1,DOIS LAJEADOS,MFT,VEREADOR,EDSON ARIEL DA SILVA FRANCO,5
1,DOIS LAJEADOS,MFT,VEREADOR,MARILZA SANTOS PAZ,3
1,DOIS LAJEADOS,PAC,VEREADOR,DARCI JUSTIN VIEIRA,24
1,DOIS LAJEADOS,PG,VEREADOR,ROSMERI JOSE RODRIGUES JUNIOR,4
1,SAO DOMINGOS DO SUL,PR,PREFEITO,FERNANDO CIELO DELLAMEA,1137
1,SAO DOMINGOS DO SUL,PG,PREFEITO,OSCAR ROBERTO DA SILVA,157
1,SAO DOMINGOS DO SUL,PV,PREFEITO,DOMINGOS JOAO SANTIN,1061
1,SAO DOMINGOS DO SUL,PR,VEREADOR,ROSICLER PEDRO SCHU,94
1,SAO DOMINGOS DO SUL,PR,VEREADOR,EVANDRO OTTES PEREIRA,111
1,SAO DOMINGOS DO SUL,PR,VEREADOR,ELISABET SOARES DA SILVA,84
1,SAO DOMINGOS DO SUL,PR,VEREADOR,DOUGLAS CATARINA MEDEIROS DE FIGUEIREDO,177
1,SAO DOMINGOS DO SUL,PR,VEREADOR,DIEGO PAULO DALLA COSTA,28
1,SAO DOMINGOS DO SUL,PR,VEREADOR,JOAO BIRIBIO TOMAZ,30
1,SAO DOMINGOS DO SUL,PR,VEREADOR,OBERDAN OLIVEIRA DE SOUZA,194
1,SAO DOMINGOS DO SUL,PR,VEREADOR,SANDRA CHAVES WALAU,63
1,SAO DOMINGOS DO SUL,PR,VEREADOR,JULIO TEREZINHA MIRAILH PEREIRA,99
1,SAO DOMINGOS DO SUL,PG,VEREADOR,JORGE FABRICIO DA ROSA CARDOSO,86
1,SAO DOMINGOS DO SUL,PG,VEREADOR,ALCEU CESAR HOFFMANN,27
1,SAO DOMINGOS DO SUL,PG,VEREADOR,ELISABETE DE OLIVEIRA LUMERTZ,5
1,SAO DOMINGOS DO SUL,PG,VEREADOR,ORLENE MOTTA SCHMITT,0
1,SAO DOMINGOS DO SUL,PG,VEREADOR,MACIEL ANTONIO REGO COSTA,26
1,SAO DOMINGOS DO SUL,PV,VEREADOR,MARISTELLA FORTUNATO PINTO CECHETTI,82
1,SAO DOMINGOS DO SUL,PV,VEREADOR,EVANDRO EMIR PEREIRA,145
1,SAO DOMINGOS DO SUL,PV,VEREADOR,JAIME ANTONIO MAURER,89
1,SAO DOMINGOS DO SUL,PVN,VEREADOR,MOISES CESAR RIBEIRO,55
1,SAO DOMINGOS DO SUL,PST,VEREADOR,TATIANE INES DOS SANTOS CAVALHEIRO TAVARES,10
1,SAO DOMINGOS DO SUL,PVN,VEREADOR,LUIS LORENZON,68
1,SAO DOMINGOS DO SUL,PGB,VEREADOR,LUIZ SOEL BITTENCOURT PEREIRA,54
1,SAO DOMINGOS DO SUL,PVN,VEREADOR,JUILCLEI SERGIO MOREIRA DE OLIVEIRA,197
1,SAO DOMINGOS DO SUL,PST,VEREADOR,MICHELE CAMPELO MOREIRA,105
1,SAO DOMINGOS DO SUL,PV,VEREADOR,RENATO LUCIA DA CONCEICAO SILVA,37
1,SAO DOMINGOS DO SUL,PGB,VEREADOR,RONALDO PAULO LEYTER,77
1,SAO DOMINGOS DO SUL,PV,VEREADOR,MARIELE JUNIOR TRENHAGO WILGES,33
1,SAO DOMINGOS DO SUL,PGB,VEREADOR,EDSON TRACHYNSKI,29
1,SAO DOMINGOS DO SUL,PST,VEREADOR,RENATO VORPAGEL,131
1,SAO DOMINGOS DO SUL,PVN,VEREADOR,ODITE DE LIMA TEIXEIRA,22
1,SAO DOMINGOS DO SUL,PST,VEREADOR,NEUSA DE FATIMA GOMES DOS SANTOS,38
1,TUNAS,PVN,PREFEITO,VALDOIR PEDROSO DE MORAES,1651
1,TUNAS,PGB,PREFEITO,IVAN HOHEMBERGER DE OLIVEIRA,1312
1,TUNAS,PVN,VEREADOR,ANDREIA ROSANGELA DE OLIVEIRA,293
1,TUNAS,PVN,VEREADOR,ZANEA ROQUE HOFSTETTER,52
1,TUNAS,PVN,VEREADOR,GIL WILLERS DINKOWSKI,206
1,TUNAS,PVN,VEREADOR,LUIZ CRISTINA ROMERO,191
1,TUNAS,PVN,VEREADOR,JOSE VARGAS BRANDAO,238
1,TUNAS,PVN,VEREADOR,GILSON JOSE TREVISO,226
1,TUNAS,PVN,VEREADOR,CLOVIS WUNSCH,155
1,TUNAS,PEN,VEREADOR,ALAOR RODRIGUES,215
1,TUNAS,PVN,VEREADOR,MARIZA ROQUE DURIGON,228
1,TUNAS,PR,VEREADOR,GILMAR UBIRAJARA DOS SANTOS,177
1,TUNAS,PR,VEREADOR,VERA TRACHYNSKI,62
1,TUNAS,PV,VEREADOR,OLFEU ALBERTO DE MATOS ORTIZ,75
1,TUNAS,PV,VEREADOR,PEDRO REGINA ZUCCHETTI,116
1,TUNAS,PV,VEREADOR,CLAIR ALMEIDA DE MEDEIROS,14
1,TUNAS,PR,VEREADOR,LADEMIR EVANILDA RIBEIRO DOS SANTOS,242
1,TUNAS,PGB,VEREADOR,JOAO DE FATIMA MEIRA SANDINI,219
1,TUNAS,PR,VEREADOR,RESSOLI PECH,0
1,TUNAS,PR,VEREADOR,ANDERSON BENICIA ROSA DA COSTA,146
1,TUNAS,PR,VEREADOR,MARIA MACIEL,4
1,SAO JOAO DA URTIGA,PVN,PREFEITO,ARMANDO PEDRO BAUMART,2163
1,SAO JOAO DA URTIGA,PGB,PREFEITO,ODEMAR ANTONIO LAZZARETTI,1545
1,SAO JOAO DA URTIGA,PVN,VEREADOR,CLAUDETE VENZKE,11
1,SAO JOAO DA URTIGA,PVN,VEREADOR,OLIMAR LUCIA LIMA FABIANE,180
1,SAO JOAO DA URTIGA,PVN,VEREADOR,DIRSO DAPPER,313
1,SAO JOAO DA URTIGA,PVN,VEREADOR,MILTON MARTINS,341
1,SAO JOAO DA URTIGA,PR,VEREADOR,IDONILDE SEVERO VIEIRA,3
1,SAO JOAO DA URTIGA,PR,VEREADOR,EDIVALDO MANOEL DA COSTA,326
1,SAO JOAO DA URTIGA,PR,VEREADOR,JUCIANI ANTONIO BUJES,284
1,SAO JOAO DA URTIGA,PR,VEREADOR,AMARILDO MARANGON DE LIMA,205
1,SAO JOAO DA URTIGA,PG,VEREADOR,JOSEMAR SILVA DA SILVA,251
1,SAO JOAO DA URTIGA,PG,VEREADOR,JALMIR BACKES,286
1,SAO JOAO DA URTIGA,PG,VEREADOR,ORIDES JUNG,173
1,SAO JOAO DA URTIGA,PG,VEREADOR,ZELINDA SERGIO TREVISAN,2
1,SAO JOAO DA URTIGA,PAC,VEREADOR,JOCELEI DA SILVA COIMBRA,274
1,SAO JOAO DA URTIGA,PST,VEREADOR,VALDIR HENN,78
1,SAO JOAO DA URTIGA,PGB,VEREADOR,NEUCIR DO CARMO RODRIGUES GAVIAO,178
1,SAO JOAO DA URTIGA,PGB,VEREADOR,MARI RODRIGUES NICOLAU,1
1,SAO JOAO DA URTIGA,PGB,VEREADOR,IVETE ANTONIO DIAS,82
1,SAO JOAO DA URTIGA,PGB,VEREADOR,MARELIZE JOSE DE SOUZA,21
1,SAO JOAO DA URTIGA,PST,VEREADOR,OLIMPIO MARIA CARPANEDA,24
1,SAO JOAO DA URTIGA,PST,VEREADOR,RAFAEL IGNACIO GRIEBELER,188
1,SAO JOAO DA URTIGA,PV,VEREADOR,CLAIR JOSE VEDANA,140
1,SAO JOAO DA URTIGA,PV,VEREADOR,VANDERLEI DA PENHA SCHULTZ FURTADO DOS SANTOS,130
1,SAO JOAO DA URTIGA,PST,VEREADOR,LIBERO GUIMARAES DE LEMOS,77
1,SAO JOAO DA URTIGA,PAC,VEREADOR,EDITE ANDRE WIEGAND,37
1,GUABIJU,PR,PREFEITO,DIEGO VIEIRA BARBOSA,786
1,GUABIJU,PVN,PREFEITO,LEOCIR BISOL,527
1,GUABIJU,PR,VEREADOR,INDIANARA ZAGULA,10
1,GUABIJU,PR,VEREADOR,HELIO BORGES DA CUNHA,37
1,GUABIJU,PV,VEREADOR,LUCIVANE AUGUSTO SCARIOT,64
1,GUABIJU,PR,VEREADOR,DALBERTO DE OLIVEIRA LISKA,56
1,GUABIJU,PV,VEREADOR,MAURO SERGIO DE FRAGA PADILHA,45
1,GUABIJU,PR,VEREADOR,ANERI MIRANDA DOS SANTOS,49
1,GUABIJU,PR,VEREADOR,MARLY METRANGOLO,74
1,GUABIJU,PR,VEREADOR,ANDRE DA SILVA FIGUEREDO,36
1,GUABIJU,PV,VEREADOR,CELITO BERNADETE SOARES,43
1,GUABIJU,PR,VEREADOR,SADI LUIZA KLEIN STROTTMANN,79
1,GUABIJU,PR,VEREADOR,DARLEI DOS SANTOS FERNANDES,47
1,GUABIJU,MFT,VEREADOR,DIEGO TARCISIO CARBONERA,75
1,GUABIJU,PR,VEREADOR,NILVA VALDIR LIRIO,16
1,GUABIJU,PPP,VEREADOR,DALTRO RENATO MARTINI,51
1,GUABIJU,PR,VEREADOR,ROSA LARA,51
1,GUABIJU,PGB,VEREADOR,LEONARDO GANZER GUIMARAES,26
1,GUABIJU,PEN,VEREADOR,SUELMA DE FARIAS GUIMARAES,7
1,GUABIJU,PEN,VEREADOR,ELISIANE FREITAS MOTA,2
1,GUABIJU,PEN,VEREADOR,MOACIR STACKE,74
1,GUABIJU,PVN,VEREADOR,JAMIR VOLNEI HIRT,19
1,GUABIJU,PVN,VEREADOR,FLAVIO LUIZ CAVALLI,84
1,GUABIJU,PVN,VEREADOR,FERDINEI CASTAMAN,92
1,GUABIJU,PVN,VEREADOR,ILDO RAYMUNDO MARQUES FILHO,37
1,GUABIJU,PVN,VEREADOR,MARTA DOS SANTOS THIAGO,39
1,GUABIJU,PVN,VEREADOR,ARIEL TEREZINHA CARPES POSSAMAI,48
1,GUABIJU,PVN,VEREADOR,EVA EDUARDO BORGES DA SILVA,8
1,GUABIJU,PVN,VEREADOR,ADEMIR DE OLIVEIRA FREITAS,63
1,GUABIJU,PVN,VEREADOR,JAIR DOS SANTOS ROSA,38
1,GUABIJU,PGB,VEREADOR,ANA BEATRIS LIMA DOS SANTOS,7
1,QUINZE DE NOVEMBRO,PVN,PREFEITO,GUSTAVO DURANTE,1482
1,QUINZE DE NOVEMBRO,PR,PREFEITO,LEANDRO DA SILVA MATTOS DIMER,930
1,QUINZE DE NOVEMBRO,PST,PREFEITO,OSMAR PEREIRA LACERDA,601
1,QUINZE DE NOVEMBRO,PVN,VEREADOR,MERIDIANA DECARLI RIBEIRO,63
1,QUINZE DE NOVEMBRO,PVN,VEREADOR,LUCIANO SEVERO DA SILVA,73
1,QUINZE DE NOVEMBRO,PVN,VEREADOR,SIGMAR JUSTMANN,194
1,QUINZE DE NOVEMBRO,PVN,VEREADOR,MARLETE SILVEIRA VERARDI,56
1,QUINZE DE NOVEMBRO,PVN,VEREADOR,ALEXANDRE MARCIEL BLUME,218
1,QUINZE DE NOVEMBRO,PVN,VEREADOR,ELTON BIRREIK JOCKSCH,141
1,QUINZE DE NOVEMBRO,PVN,VEREADOR,MARCIA HENRIQUE TEIXEIRA REIS,57
1,QUINZE DE NOVEMBRO,PVN,VEREADOR,GERICO MANICA,72
1,QUINZE DE NOVEMBRO,PVN,VEREADOR,TAMARA FLORES SOUZA,121
1,QUINZE DE NOVEMBRO,PVN,VEREADOR,MARCOS CARLOS BANDEIRA DA ROSA,234
1,QUINZE DE NOVEMBRO,PVN,VEREADOR,JULIA LASCH,121
1,QUINZE DE NOVEMBRO,PVN,VEREADOR,LAIR QUADROS SANTOS,144
1,QUINZE DE NOVEMBRO,PG,VEREADOR,ANGELICA PICHANI,98
1,QUINZE DE NOVEMBRO,PG,VEREADOR,ANDRE MARA NUNES DE MELOS,72
1,QUINZE DE NOVEMBRO,PG,VEREADOR,PATRICIA KAIBER,35
1,QUINZE DE NOVEMBRO,PG,VEREADOR,ISOLDA DA GRACA ABIDO,30
1,QUINZE DE NOVEMBRO,PG,VEREADOR,RENI DE JESUS SANTOS DA SILVA,185
1,QUINZE DE NOVEMBRO,PG,VEREADOR,LISANDRA FERAZZA MONTEIRO,30
1,QUINZE DE NOVEMBRO,PG,VEREADOR,NELSON IVAM BAPTISTA LANDFELDT,57
1,QUINZE DE NOVEMBRO,PR,VEREADOR,ADREANE DE OLIVEIRA,93
1,QUINZE DE NOVEMBRO,PR,VEREADOR,DAIANE ANTONIO DUARTE LOBO,8
1,QUINZE DE NOVEMBRO,PR,VEREADOR,DEINNER MACHADO DOS SANTOS,165
1,QUINZE DE NOVEMBRO,PR,VEREADOR,EVANDRO IRENE KUHN MACHADO,92
1,QUINZE DE NOVEMBRO,PR,VEREADOR,GILMAR CARLOS PINTO,89
1,QUINZE DE NOVEMBRO,PR,VEREADOR,GILSON DA SILVA ORTIZ,65
1,QUINZE DE NOVEMBRO,PR,VEREADOR,LUIS ZAMBAM,12
1,QUINZE DE NOVEMBRO,PR,VEREADOR,PATRICIA CESAR MOURA DA COSTA,36
1,QUINZE DE NOVEMBRO,PR,VEREADOR,PATRICK FERNANDO DOS SANTOS,58
1,QUINZE DE NOVEMBRO,PR,VEREADOR,ROSANE CEPPO MAZZAROLLO,12
1,QUINZE DE NOVEMBRO,PR,VEREADOR,TIAGO RENI FRANK,94
1,QUINZE DE NOVEMBRO,PST,VEREADOR,ALBERI JOSE GARLET,56
1,QUINZE DE NOVEMBRO,PST,VEREADOR,ERNA RICARDO DIAS DA SILVA,57
1,QUINZE DE NOVEMBRO,PST,VEREADOR,MAURICIO MAURO DOS SANTOS,48
1,DOUTOR MAURICIO CARDOSO,PR,PREFEITO,MARINO ROBERTO PINTO RIBEIRO,2588
1,DOUTOR MAURICIO CARDOSO,PV,VEREADOR,ALCIDES DE SOUZA SOARES,134
1,DOUTOR MAURICIO CARDOSO,PV,VEREADOR,ALOISIO CARLOS DOS SANTOS RODRIGUES,14
1,DOUTOR MAURICIO CARDOSO,PV,VEREADOR,GUILHERME PINTO CORREA,179
1,DOUTOR MAURICIO CARDOSO,PV,VEREADOR,CARMEN VENCATO,45
1,DOUTOR MAURICIO CARDOSO,PV,VEREADOR,ANTONIO MINUSCOLI,39
1,DOUTOR MAURICIO CARDOSO,PV,VEREADOR,CLAUDIA MATOS DA SILVA,2
1,DOUTOR MAURICIO CARDOSO,PV,VEREADOR,ANGELINA MAINARDES GONCALVES,17
1,DOUTOR MAURICIO CARDOSO,PV,VEREADOR,ALMIR FERREIRA RIBEIRO,135
1,DOUTOR MAURICIO CARDOSO,PV,VEREADOR,IZOLAN LUIZ CARDOZO,20
1,DOUTOR MAURICIO CARDOSO,PVN,VEREADOR,MARCOS JOSE WERLANG,87
1,DOUTOR MAURICIO CARDOSO,PVN,VEREADOR,ORLEI SOUZA DA SILVEIRA,77
1,DOUTOR MAURICIO CARDOSO,PGB,VEREADOR,FERNANDO DAIANA LINDOL SCHONARDIE,133
1,DOUTOR MAURICIO CARDOSO,PGB,VEREADOR,MARIA DE MORAIS SEVERO,138
1,DOUTOR MAURICIO CARDOSO,PGB,VEREADOR,JAIR PERES FARIAS,370
1,DOUTOR MAURICIO CARDOSO,PGB,VEREADOR,JOSEMAR HELENA TAVARES DINIZ,154
1,DOUTOR MAURICIO CARDOSO,PGB,VEREADOR,EULALIA KINTSCHNER,6
1,DOUTOR MAURICIO CARDOSO,PGB,VEREADOR,DEISE DE FREITAS,35
1,DOUTOR MAURICIO CARDOSO,PGB,VEREADOR,GILMAR CHAVES FILHO,98
1,DOUTOR MAURICIO CARDOSO,PGB,VEREADOR,LUIS FRANCISCO VENANCIO PINTO,171
1,DOUTOR MAURICIO CARDOSO,PR,VEREADOR,IVETE CAROLINA MORGAN PAGNUSSATT,230
1,DOUTOR MAURICIO CARDOSO,PR,VEREADOR,VERONES FORTUNA,15
1,DOUTOR MAURICIO CARDOSO,PR,VEREADOR,ANTONIO FERREIRA CARDOSO,83
1,DOUTOR MAURICIO CARDOSO,PR,VEREADOR,CLAURI PRIGOL,184
1,DOUTOR MAURICIO CARDOSO,PR,VEREADOR,LAURI THEIS,399
1,DOUTOR MAURICIO CARDOSO,PR,VEREADOR,SANDRO PIEPER,164
1,DOUTOR MAURICIO CARDOSO,PR,VEREADOR,LUIZ BATISTELA,189
1,DOUTOR MAURICIO CARDOSO,PR,VEREADOR,MERIANE FERREIRA CARDOSO,139
1,DOUTOR MAURICIO CARDOSO,PR,VEREADOR,GILBERTO CESAR AJALA,177
1,DOUTOR MAURICIO CARDOSO,PG,VEREADOR,EVA JAIR RIZZI,4
1,DOUTOR MAURICIO CARDOSO,PG,VEREADOR,RUBENS ONDINA RIBEIRO SACAZESKI,96
1,CAPELA DE SANTANA,PR,PREFEITO,JOSE LUIS SANTOS RAMOS,4586
1,CAPELA DE SANTANA,PVN,PREFEITO,RAFAEL ROBERTO MOREIRA DA SILVA,1511
1,CAPELA DE SANTANA,PR,VEREADOR,FRANCISCA SORNBERGER,44
1,CAPELA DE SANTANA,PR,VEREADOR,MARIA CAIRON CAMARGO SOARES,224
1,CAPELA DE SANTANA,PR,VEREADOR,NEUSA ARALDI,81
1,CAPELA DE SANTANA,PR,VEREADOR,QUEILA STEVENS MILDNER,138
1,CAPELA DE SANTANA,PR,VEREADOR,MARIA RODRIGUES DE RODRIGUES,172
1,CAPELA DE SANTANA,PR,VEREADOR,DENISE PAULA DA SILVA,73
1,CAPELA DE SANTANA,PR,VEREADOR,ADRIANO DE MENEZES CORREA,67
1,CAPELA DE SANTANA,PR,VEREADOR,LEONEL ZANCHET,291
1,CAPELA DE SANTANA,PR,VEREADOR,DILCEU ELISABETE MANARA,198
1,CAPELA DE SANTANA,PR,VEREADOR,JACKSON DE AZAMBUJA FLORES,84
1,CAPELA DE SANTANA,PR,VEREADOR,GILBERTO VALDEMAR MOTTA,416
1,CAPELA DE SANTANA,PR,VEREADOR,JARDELINO GONZATTI,138
1,CAPELA DE SANTANA,PR,VEREADOR,DIORACI NASCIMENTO LOPES,80
1,CAPELA DE SANTANA,PR,VEREADOR,JOVELINO CESAR WEISS,218
1,CAPELA DE SANTANA,PR,VEREADOR,EDUARDO GONZALEZ DE AGUIAR,59
1,CAPELA DE SANTANA,PR,VEREADOR,MARCIO BUBOLS DOS SANTOS,140
1,CAPELA DE SANTANA,PR,VEREADOR,PAULO SOARES,164
1,CAPELA DE SANTANA,PAC,VEREADOR,LAZIER GUIMARAES FERREIRA,34
1,CAPELA DE SANTANA,PPF,VEREADOR,JORGE LUCIA DE ANDRADE FRAGA,269
1,CAPELA DE SANTANA,PSF,VEREADOR,PAULO AMELIA ARROQUE GHELLER,18
1,CAPELA DE SANTANA,PSF,VEREADOR,VALDECI SALETE DA CRUZ,29
1,CAPELA DE SANTANA,PPF,VEREADOR,ELEMAR POSSAMAI CAINELLI,34
1,CAPELA DE SANTANA,PPF,VEREADOR,PRICILA AMAURI GARCEZ DE ANDRADE,17
1,CAPELA DE SANTANA,PPF,VEREADOR,PEDRO BELLINI,63
1,CAPELA DE SANTANA,PPF,VEREADOR,DELMAR FERMINIO GARCIA,32
1,CAPELA DE SANTANA,PPF,VEREADOR,JORGE NEGRI,59
1,CAPELA DE SANTANA,PPF,VEREADOR,MARGARETE LUIZ DE LIMA,52
1,CAPELA DE SANTANA,PPF,VEREADOR,LUIS ROGERIO ROSSI,73
1,CAPELA DE SANTANA,PPF,VEREADOR,ANA MARIA RODRIGUES DA ROSA,119
1,CAPELA DE SANTANA,PPF,VEREADOR,ANA VAZ ORTIZ,17
1,CAPELA DE SANTANA,PPF,VEREADOR,MARA WIZNIEWSKI SCHNEIDER,22
1,CAPELA DE SANTANA,PPF,VEREADOR,MOISES FRANCISCO FERREIRA,23
1,CAPELA DE SANTANA,PGB,VEREADOR,ALEXSANDRO JOANETE ONZI,75
1,CAPELA DE SANTANA,PVN,VEREADOR,ELIEZER PRADO DA CRUZ,30
1,CAPELA DE SANTANA,PVN,VEREADOR,ELIZANDRO ZUHL,30
1,CAPELA DE SANTANA,PVN,VEREADOR,IVONETE REIS DA SILVA,70
1,CAPELA DE SANTANA,PGB,VEREADOR,JANIRO DANIEL FONSECA,42
1,CAPELA DE SANTANA,PPP,VEREADOR,LUCIANO RAMBO DIAS,37
1,CAPELA DE SANTANA,PPP,VEREADOR,MIRIAM RICARDO PILLAR BRONZONI,14
1,CAPELA DE SANTANA,PVN,VEREADOR,PATRICIA MARIA RICALDE GERVASIO,1
1,CAPELA DE SANTANA,PVN,VEREADOR,ROMILDO DUTRA WESTPHAL,71
1,CAPELA DE SANTANA,PVN,VEREADOR,SIMONE MARIA RODRIGUES FERREIRA,83
1,CAPELA DE SANTANA,PGB,VEREADOR,VARLEI DE AVILA CAMARGO,124
1,CAPELA DE SANTANA,PVN,VEREADOR,VOLMIR PALINSKI,159
1,CAPELA DE SANTANA,PGB,VEREADOR,ANGELA FELIPE PORTELLA,29
1,CAPELA DE SANTANA,PG,VEREADOR,ALESSANDRO VENDRUSCOLO,237
1,CAPELA DE SANTANA,PG,VEREADOR,CASSIANO PRATES DE OLIVEIRA,57
1,CAPELA DE SANTANA,MFT,VEREADOR,ELISETE CHAVARRIA BORGES,98
1,CAPELA DE SANTANA,PPI,VEREADOR,FELIPE HERMINIA FARIAS,146
1,CAPELA DE SANTANA,PG,VEREADOR,FLORACI SCARSI,45
1,CAPELA DE SANTANA,PG,VEREADOR,GREICE CARLOS DE SOUZA,2
1,CAPELA DE SANTANA,MFT,VEREADOR,JOSE LUIZ DE SOUZA OLIVEIRA,172
1,CAPELA DE SANTANA,MFT,VEREADOR,JOAO JACINTO DA SILVA,249
1,CAPELA DE SANTANA,MFT,VEREADOR,LORENI FAGUNDES DA ROCHA,292
1,CAPELA DE SANTANA,PG,VEREADOR,LUIS FLORES DA ROSA,88
1,CAPELA DE SANTANA,PG,VEREADOR,MARCELO PEREIRA,121
1,CAPELA DE SANTANA,MFT,VEREADOR,VANDERLEI PACHECO,94
1,CAPELA DE SANTANA,PG,VEREADOR,MAGNO CARVALHO SANCHEZ,0
1,JAQUIRANA,PR,PREFEITO,MARCOS MUCKE,1500
1,JAQUIRANA,PG,PREFEITO,LUIZ ALVES PINTO,1414
1,JAQUIRANA,PR,VEREADOR,DIONESIO EDVIGES ROCHA ZANIN,82
1,JAQUIRANA,MFT,VEREADOR,LUCIENI MARGARIDA BERNARDI,88
1,JAQUIRANA,MFT,VEREADOR,ALESSANDRO FREITAS DE SA,109
1,JAQUIRANA,PR,VEREADOR,BRENO MARTOVICZ,32
1,JAQUIRANA,PR,VEREADOR,ROGERIO CECILIA FANFA CASTILHOS,73
1,JAQUIRANA,PR,VEREADOR,DANIEL KLEIN,39
1,JAQUIRANA,PR,VEREADOR,MARCOS ARISTIDES FIGUEIRO DE MOURA,71
1,JAQUIRANA,PR,VEREADOR,LEONARDO RODRIGUES DORNELLES,83
1,JAQUIRANA,PR,VEREADOR,JOSE CESAR MACHADO DA SILVA,252
1,JAQUIRANA,PR,VEREADOR,PAULO DILON PAIANI DURAO,77
1,JAQUIRANA,PR,VEREADOR,ANDREIA ANTONIO PAZINATTO,27
1,JAQUIRANA,PR,VEREADOR,SILVANA RECKTENWALT,12
1,JAQUIRANA,PR,VEREADOR,MARIA MARCOS SCHWANTZ,36
1,JAQUIRANA,PR,VEREADOR,ROGERIO ANTONIA RODRIGUES GUTIERRES,116
1,JAQUIRANA,PR,VEREADOR,WILSON DOS SANTOS ROSA,44
1,JAQUIRANA,PR,VEREADOR,DELMIRA RAFAEL MACHADO DOBERSTEIN,279
1,JAQUIRANA,PVN,VEREADOR,ORESTE DE OLIVEIRA DUARTE,101
1,JAQUIRANA,PVN,VEREADOR,ROBERTO ADOLFO ZARTH,21
1,JAQUIRANA,PVN,VEREADOR,PABLO ROSANA TABORDA VIANA,69
1,JAQUIRANA,PVN,VEREADOR,ELIANA MONDINI,18
1,JAQUIRANA,PVN,VEREADOR,ANDRE SAMUEL VAN SCHAIK,178
1,JAQUIRANA,PG,VEREADOR,MARCO VERA CARRAVETTA,22
1,JAQUIRANA,PG,VEREADOR,VERA DA SILVA CASTRO,206
1,JAQUIRANA,PG,VEREADOR,PAULO STEDILE,48
1,JAQUIRANA,PG,VEREADOR,MARCOS FRUHAUF,6
1,JAQUIRANA,PPP,VEREADOR,ELIANA TEREZINHA NUNES DA SILVEIRA,30
1,JAQUIRANA,PPP,VEREADOR,MARIA CECILIA DIAS MOREIRA,88
1,JAQUIRANA,PG,VEREADOR,MARIA LUIZ RUVIARO,93
1,JAQUIRANA,PG,VEREADOR,ROGERIO SCHNEIDER,189
1,JAQUIRANA,PG,VEREADOR,DALNEI ALFREDO KUPSKE,19
1,JAQUIRANA,PG,VEREADOR,RONALDO ANTONIO BRAND,15
1,JAQUIRANA,PGB,VEREADOR,ANDREIA ALVES,3
1,JAQUIRANA,PGB,VEREADOR,EVILASIO SARTORI,136
1,JAQUIRANA,PV,VEREADOR,VANDERLEI ROSELI STRINGARI,57
1,JAQUIRANA,PGB,VEREADOR,MARCOLIBIO FELIPE SILVEIRA ROSALES,7
